Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,fraud_probability,is_predicted_fraud
480409,2020-12-15 02:54:59,4149635823017,fraud_Kunde-Sanford,misc_net,667.95,Samuel,Farrell,M,428 Michael Tunnel Apt. 377,Cleveland,AL,35049,33.9778,-86.5598,3996,Aid worker,1977-06-14,f69c47085df2c64f3d353c4ca8165146,1387076099,34.491195000000005,-86.70834,0,0.80593926,1
480501,2020-12-15 03:25:36,30551643947183,fraud_Bednar Group,misc_net,914.23,Morgan,Smith,F,1441 Bradley Place,Grover,NC,28073,35.1836,-81.4552,5621,Toxicologist,1973-11-14,7fe8c4304abbe6f9f180c6f4dfdeef0f,1387077936,35.715267,-80.711013,0,0.7646357,1
480728,2020-12-15 04:27:34,38947654498698,fraud_Dach-Nader,misc_net,499.71,Lori,Rodriguez,F,12087 Michael Light,Creola,OH,45622,39.3543,-82.50299999999999,321,"Copywriter, advertising",1979-06-24,8f39b8016c3e8be888ac64a554f8e908,1387081654,40.351365,-82.48240600000001,0,0.67475903,1
480923,2020-12-15 05:29:14,3598014571045296,fraud_Miller-Harris,misc_net,1127.31,Lisa,Clark,F,07943 Davis River,Grimesland,NC,27837,35.558,-77.2566,5903,Manufacturing systems engineer,1993-10-07,91265aec9757cfb9cea0c6997cedbd10,1387085354,35.057931,-76.50524,0,0.71262944,1
480972,2020-12-15 05:46:13,3583635130604947,"fraud_Greenfelder, Bartoletti and Davis",misc_net,418.02,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,e9d199cb5d1de41b00a3acc1e0732603,1387086373,40.742795,-74.161876,0,0.51703167,1
481276,2020-12-15 07:21:21,4824023901222438,"fraud_Daugherty, Pouros and Beahan",shopping_pos,1453.11,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,eca23322936594805b90ca5787b5ffca,1387092081,32.748259999999995,-96.94222,0,0.5196766,1
481309,2020-12-15 07:32:47,30376238035123,"fraud_Wintheiser, Dietrich and Schimmel",misc_pos,2295.48,Cynthia,Davis,F,7177 Steven Forges,Sixes,OR,97476,42.825,-124.4409,217,Retail merchandiser,1928-10-01,7ded0bb9f73ff27bb65540fc4b95c714,1387092767,42.562114,-123.647552,0,0.84520185,1
482331,2020-12-15 12:27:31,3596217206093829,fraud_Hills-Witting,shopping_net,1334.9,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,86f41c481b50ea36e8917637c9405b5a,1387110451,40.848674,-91.008167,0,0.68534946,1
482338,2020-12-15 12:29:57,3501365119557234,fraud_Veum-Koelpin,travel,4341.64,Danielle,Allen,F,87198 Macias Drive Suite 389,Loving,NM,88256,32.274,-104.0914,1925,Educational psychologist,1952-05-26,b17b2b79684f677d4c896f0703528bb0,1387110597,32.111628,-105.084447,0,0.8637772,1
482748,2020-12-15 13:47:44,371226440126102,"fraud_Zboncak, Rowe and Murazik",shopping_net,1008.26,Stacy,Lambert,F,85430 Julie Trafficway Suite 792,Mulberry Grove,IL,62262,38.9311,-89.2463,1810,Race relations officer,1974-12-24,b989489304319897884b3c87261d4546,1387115264,38.078549,-88.614643,0,0.51438636,1
483492,2020-12-15 16:15:56,3596217206093829,fraud_Schmeler Inc,misc_pos,1604.02,Sara,Ramirez,F,23843 Scott Island,Birmingham,IA,52535,40.8626,-91.9534,888,Camera operator,1988-03-25,752e4809155234028205060071d98c26,1387124156,41.446869,-92.840341,0,0.8414854,1
483844,2020-12-15 17:21:32,567868110212,fraud_Terry-Huel,shopping_net,816.71,Dawn,Tucker,F,789 Herring Manors,Houston,TX,77007,29.7736,-95.4034,2906700,"Copywriter, advertising",1984-12-16,15e264c32837d843e24afc2600efa5f6,1387128092,30.716268,-96.17245,0,0.63469,1
483954,2020-12-15 17:48:11,676369110710,fraud_Metz-Boehm,shopping_pos,2384.52,David,Wolfe,M,81261 Garcia Underpass Suite 741,Southfield,MI,48034,42.4969,-83.2911,75830,"Engineer, automotive",1974-12-28,ee67780f392c9c0b466edfeb0466cc3a,1387129691,41.954895,-82.986337,0,0.90672076,1
484114,2020-12-15 18:20:28,378904938837132,fraud_Kuphal-Predovic,misc_net,1081.21,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,cbbe83ed062ebc9ae0d4f925a19fec13,1387131628,35.640297,-98.911977,0,0.9347182,1
484208,2020-12-15 18:40:04,573860193545,fraud_Balistreri-Nader,misc_pos,798.01,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,6b7f4eb4b2593c7d21a6c4c582a24634,1387132804,41.486567,-87.71729,0,0.81923735,1
484271,2020-12-15 18:52:51,4587657402165341815,fraud_Mosciski Group,travel,11052.59,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,472b4e735048d978337e579a5b60bbda,1387133571,41.70312,-87.80266999999999,0,0.87982565,1
484449,2020-12-15 19:25:19,370877495212014,fraud_Conroy Ltd,shopping_pos,1354.12,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,e3de4fc2ff38dc4a0f09780cbb57f6ad,1387135519,37.036431,-81.558849,0,0.8830238,1
484700,2020-12-15 20:11:06,2222001896600109,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2212.11,Susan,Hernandez,F,2193 Osborne Run Apt. 789,Moro,IL,62067,38.9318,-89.9618,2401,"Buyer, industrial",1972-01-03,64d74032867c0f09c3b0022f5c42c8e8,1387138266,39.683878,-89.95509100000001,0,0.95126426,1
484807,2020-12-15 20:34:25,30491348102802,fraud_Hackett Group,travel,4688.36,Tommy,Dixon,M,8829 Steele Station,Dresden,KS,67635,39.6094,-100.4112,169,"Librarian, public",1953-07-30,9a0b21cd107c758006c48ad507f085ad,1387139665,39.38107,-100.496547,0,0.9311474,1
484900,2020-12-15 20:50:46,4710792708725663,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,1238.24,Justin,Bell,M,954 Green Wall,Churubusco,IN,46723,41.229,-85.3244,7692,"Research officer, trade union",1986-12-13,bedf43b5d8827a4415ad8405502a7312,1387140646,41.540133,-86.178927,0,0.9415927,1
484913,2020-12-15 20:55:14,4069975342931683,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,1430.78,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,e679bae54e17d5cfaa085c61cd47bbec,1387140914,37.76438,-82.962761,0,0.93321294,1
485119,2020-12-15 21:31:24,4198470814557,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,580.13,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,4bb396569e59b946d606ff11a3b96059,1387143084,40.920851,-96.2601,0,0.57210326,1
485148,2020-12-15 21:37:37,6011492816282597,fraud_Schumm PLC,shopping_net,1065.89,Gary,Barnes,M,2970 Flores Brooks,Smackover,AR,71762,33.3398,-92.7442,2501,Financial adviser,1986-06-11,64d951d57294b97baf576ba8f08b71a2,1387143457,32.83108,-93.199649,1,0.84348637,1
485294,2020-12-15 22:04:42,4099707841315751,fraud_Sawayn PLC,shopping_pos,832.47,James,Stephens,M,1166 Castillo Mountains,Ruckersville,VA,22968,38.2586,-78.4074,9815,"Designer, ceramics/pottery",1975-07-07,4cf7121af1793cc284ce33977a7ee052,1387145082,37.37028,-78.995802,0,0.74938166,1
485390,2020-12-15 22:22:44,180040027502291,fraud_Cormier LLC,shopping_net,982.07,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,8b4a2652c4c39850db71607e7c208e7c,1387146164,40.590142,-74.666428,1,0.9873355,1
485405,2020-12-15 22:25:50,180040027502291,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,898.36,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,27631ab54b82510217b550dedf4287e8,1387146350,41.598438,-72.982478,1,0.9897378,1
485523,2020-12-15 22:47:52,30131826429364,fraud_Schmeler Inc,misc_pos,601.62,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",1994-04-22,c1a2f7fa5f8cbb3d97b9fc36f0f924fe,1387147672,36.169065,-83.944197,0,0.55531746,1
485605,2020-12-15 23:05:40,180040027502291,fraud_Ankunding LLC,shopping_net,856.86,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,26f374ce6ee947de8c05dae2745b32ff,1387148740,40.408171,-74.586272,1,0.9856058,1
485675,2020-12-15 23:19:23,374930071163758,"fraud_Wiza, Schaden and Stark",misc_pos,815.43,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,f593ea838b3f7fab8077d1cda9cf6bac,1387149563,41.285609,-83.84173100000001,0,0.97207177,1
485783,2020-12-15 23:39:48,180040027502291,fraud_Fisher Inc,shopping_net,844.77,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,611fff72c27462a7197d771d34f200ab,1387150788,41.741763,-74.818218,1,0.9863738,1
485859,2020-12-15 23:54:19,180040027502291,fraud_Mayert Group,shopping_pos,1038.53,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,b624ad3c240f7cf53d8e145678573e8e,1387151659,40.054711,-73.878917,1,0.9891066,1
485923,2020-12-16 00:19:19,30343344410970,fraud_Bins-Tillman,entertainment,415.26,Jacob,Dawson,M,663 Anna Plaza,Marienville,PA,16239,41.4622,-79.1306,4172,"Copywriter, advertising",1962-03-20,0b52e534b97eb5c2f89c1ca3f1238f6c,1387153159,41.108782,-79.42116899999999,0,0.62047875,1
486075,2020-12-16 01:51:48,30344654314976,fraud_Ankunding LLC,shopping_net,1474.8,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,f2b891a33f88ac438da4e8b482106076,1387158708,40.526608,-120.541915,0,0.5305911,1
486104,2020-12-16 02:07:09,4503101193493052864,"fraud_Boehm, Predovic and Reinger",misc_pos,716.72,Katherine,Tucker,F,670 Le Meadows Suite 250,Lakeland,FL,33811,27.9865,-82.0139,237282,Clothing/textile technologist,1979-07-03,d62d0722c633af629c33ef9b234a3bf3,1387159629,28.206209,-82.88781,0,0.74130905,1
486315,2020-12-16 04:15:58,370348764075623,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,4476.38,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,f61720bfa7834b824f313119a32ade4d,1387167358,30.385194,-90.409328,0,0.80815566,1
486353,2020-12-16 04:35:33,4560004149983868183,fraud_Halvorson Group,misc_pos,705.5,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,25ace195de5b6fef097e475a869d6638,1387168533,39.030088,-103.943478,0,0.7267271,1
486381,2020-12-16 04:49:13,180067784565096,"fraud_Greenfelder, Bartoletti and Davis",misc_net,583.99,Mary,Juarez,F,35440 Ryan Islands,North Prairie,WI,53153,42.9385,-88.395,2328,Applications developer,1942-01-06,702b932b6632f72efbcebd1d244af8d0,1387169353,43.278256,-89.33196099999999,0,0.6691373,1
486566,2020-12-16 06:55:27,6011542681743618,"fraud_Tillman, Fritsch and Schmitt",misc_net,715.35,Emily,Hall,F,8851 Reese Neck,Basye,VA,22810,38.8089,-78.7776,863,"Engineer, mining",1972-08-09,d2fcd58456d2cc071aad1d0d2e5d42ad,1387176927,39.764882,-78.734008,0,0.6784795,1
486929,2020-12-16 10:40:36,4736845434667908128,"fraud_Tillman, Fritsch and Schmitt",misc_net,648.51,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,503833e775b47a39c6fdd53a194e7838,1387190436,45.706735,-72.89431,0,0.6750214,1
487297,2020-12-16 13:27:22,180067151859700,fraud_Sawayn PLC,shopping_pos,1141.28,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,0d671805b144a6250c30992195661e09,1387200442,42.468535,-88.178547,0,0.6492115,1
487654,2020-12-16 15:45:10,30404291151692,"fraud_Bins, Balistreri and Beatty",shopping_pos,1229.49,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,7be7b08f18ec5a80a54da30b3a2d6387,1387208710,43.494194,-77.90010600000001,0,0.8473905,1
487960,2020-12-16 17:41:08,5540636818935089,fraud_Wiza LLC,misc_pos,818.49,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,7f756507a7b436e55b520fca012c9211,1387215668,41.764472,-70.70040300000001,0,0.55116075,1
488094,2020-12-16 18:41:15,676308307625,fraud_Wisozk and Sons,misc_pos,1583.09,Donald,Evans,M,1287 Michael Roads,Washoe Valley,NV,89704,39.2669,-119.8174,4290,Animal nutritionist,1989-12-10,79398d8f11636eb2bfc4191ae873eb86,1387219275,39.920001,-120.503838,0,0.9196328,1
488456,2020-12-16 21:16:07,4378993458389626,fraud_Boyer-Haley,travel,16339.26,Travis,Hayes,M,1561 Chase Grove,Conway,NH,3818,43.9742,-71.1503,3807,Surgeon,1999-10-25,787b3a6dae2fad86d24e89ec9e13482b,1387228567,43.07245,-71.11775300000001,0,0.90265894,1
488612,2020-12-16 22:11:36,3521417320836166,fraud_Predovic Inc,shopping_net,558.66,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,277c8af4cf163372f6d38c72c858d67e,1387231896,40.68335,-85.27699399999999,0,0.72186106,1
488646,2020-12-16 22:30:51,639046421587,"fraud_Heathcote, Yost and Kertzmann",shopping_net,899.98,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,c2a98e8e8ecf4a9c8e8514ff373be2ac,1387233051,40.561211,-79.681402,1,0.8702306,1
488648,2020-12-16 22:31:11,180040027502291,"fraud_Rippin, Kub and Mann",misc_net,821.87,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,924443f2c7faeaf93ae5be6c7d7ddbd9,1387233071,41.315805,-73.064565,1,0.99234253,1
488684,2020-12-16 22:42:18,2714019737356678,"fraud_Ruecker, Beer and Collier",shopping_net,949.82,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,9848478758f1a3d08e475cc30787a5bf,1387233738,40.889993,-80.089213,1,0.796803,1
488699,2020-12-16 22:47:03,180040027502291,"fraud_Rippin, Kub and Mann",misc_net,848.91,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,7c646e95b7ce0f284a9aada19d5c9fdc,1387234023,40.073253,-74.063548,1,0.99281913,1
488786,2020-12-16 23:22:36,639046421587,fraud_Gerlach Inc,shopping_net,958.42,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,4fb62e1e354c4444603edb1b136e0a35,1387236156,40.371957,-80.52050799999999,1,0.9103357,1
488792,2020-12-16 23:25:10,180040027502291,fraud_Koelpin and Sons,misc_net,806.56,Mary,Schmidt,F,022 Moore Island,New York City,NY,10162,40.7699,-73.9511,1577385,Audiological scientist,1957-12-29,ccc4bf93e1fecd503ec40ef1f18afe78,1387236310,41.228507,-73.558441,1,0.9930577,1
488799,2020-12-16 23:29:49,38530489946071,fraud_Kerluke-Abshire,shopping_net,767.9,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,11682d3160220ae0069a38a9b22b9035,1387236589,34.250237,-81.343797,0,0.6965367,1
488857,2020-12-16 23:45:43,30199621383748,fraud_Kihn Inc,shopping_pos,745.76,Theresa,Powell,F,117 Natasha Vista Suite 936,Leonard,TX,75452,33.4044,-96.2238,4090,Sub,1977-03-23,2e2ea2d7ef8758c3a6bfe8bd4d32b661,1387237543,33.925265,-95.316725,0,0.69127893,1
488869,2020-12-16 23:49:29,639046421587,fraud_Terry-Huel,shopping_net,1158.64,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,f73e97a4f59f9c0ffc90ffc9deede858,1387237769,40.843626,-80.706604,1,0.9555216,1
488895,2020-12-16 23:59:32,2714019737356678,"fraud_Zboncak, Rowe and Murazik",shopping_net,1056.99,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,07d67e15b9ed9f64d0e1fd7db283a0af,1387238372,39.874947,-79.92155699999999,1,0.9113979,1
488985,2020-12-17 00:44:27,377234009633447,fraud_Kris-Weimann,misc_net,1338.68,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,a4d7847fb43432b1eed4219fa7b7018d,1387241067,39.49653,-78.717747,0,0.68667716,1
489037,2020-12-17 01:21:01,5540636818935089,fraud_Kuhn LLC,misc_net,1348.23,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,796a6aa93b859784f2645504b1a23f6c,1387243261,42.777062,-70.805846,0,0.7258763,1
489075,2020-12-17 01:40:07,3533800906065217,fraud_Ruecker Group,misc_net,751.0,Amber,Thornton,F,840 Werner Lock Apt. 852,Campbell,NE,68932,40.2967,-98.737,493,"Surveyor, minerals",1940-09-13,b0ffda413c96e31ea9bd9575cb61358f,1387244407,40.777354,-98.420191,0,0.67944056,1
489156,2020-12-17 02:20:52,6011109736646996,fraud_Kerluke PLC,misc_net,570.97,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,ccffdf2fd69e9cd0768d84ef675ba951,1387246852,33.742726,-78.422122,0,0.87834203,1
489244,2020-12-17 03:14:39,30135235368675,fraud_Balistreri-Nader,misc_pos,465.86,Amanda,Williams,F,02018 Gary Key Apt. 911,Independence,MO,64058,39.1412,-94.3515,123373,"Engineer, production",1992-11-27,b80f0fe07f78dbd020f1e7c1ed2e27bf,1387250079,39.752473,-94.200553,0,0.84859145,1
489334,2020-12-17 04:03:05,3583093681934489,fraud_Kunde-Sanford,misc_net,754.74,Hannah,Knight,F,0900 Beverly Landing,Louisville,KY,40209,38.1901,-85.7519,736284,"Education officer, museum",1961-09-13,7ea3a26a25986e94b538bcdbefa3f4e8,1387252985,37.449902,-84.826638,0,0.6907232,1
490002,2020-12-17 09:46:23,213141712584544,fraud_Corwin-Gorczany,misc_net,841.36,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,e4037256ab7a89dc05ce2c0863e0bd41,1387273583,31.957581,-90.300904,0,0.5913169,1
490162,2020-12-17 11:00:44,213120463918358,fraud_McGlynn-Heathcote,misc_net,727.34,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,3efe91434831e6711aa342f6a84e2071,1387278044,32.075215,-93.550398,0,0.8133833,1
490179,2020-12-17 11:09:20,4788103653396,fraud_Volkman Ltd,misc_net,965.34,Kristin,Williams,F,36366 Smith Road,Miamisburg,OH,45342,39.6321,-84.2675,36784,"Investment banker, corporate",1941-07-31,896fdb2c60841b7eb4e37ef960767435,1387278560,38.763925,-83.66885400000001,0,0.9630045,1
490310,2020-12-17 12:11:41,3554849923339851,fraud_Romaguera and Sons,travel,2696.0,John,Hudson,M,886 Nicole Key,Stillwater,OK,74074,36.1043,-97.0609,55345,Cabin crew,1948-05-01,dc6057a049c3a1cb792788d797c1783d,1387282301,35.254999,-96.651896,0,0.8608797,1
490762,2020-12-17 15:01:51,571365235126,fraud_Barrows PLC,shopping_pos,1600.57,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,6ad19c96b6e7e704e25c5b25000c0b78,1387292511,45.20234,-86.848047,0,0.8615949,1
490996,2020-12-17 16:28:51,4229733778084049,fraud_McCullough LLC,misc_pos,828.86,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,94e438166e7c2ad3563613a3c1d6df84,1387297731,38.294592,-86.074956,0,0.7084544,1
491121,2020-12-17 17:11:23,3599237318576484,fraud_Turner LLC,travel,4074.56,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,dcf7dbbad22bc2c5b2ac5a9bfdf7ab60,1387300283,37.486871,-85.260847,0,0.93063575,1
491475,2020-12-17 19:15:28,6011724471098086,"fraud_Gottlieb, Considine and Schultz",shopping_net,873.48,Ann,Lawson,F,144 Evans Islands Apt. 683,Burbank,WA,99323,46.1966,-118.9017,3684,Musician,1981-11-29,125a26df0cba0f5333c34b40a7834a7f,1387307728,45.525936,-119.808443,0,0.8523262,1
491539,2020-12-17 19:42:04,639046421587,"fraud_Parisian, Schiller and Altenwerth",misc_net,759.36,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,41df2bed8c3534f38ee9aa65f2d7dfc2,1387309324,40.451613,-79.438631,1,0.9689549,1
491589,2020-12-17 19:59:24,5540636818935089,fraud_Goyette-Herzog,travel,7029.48,Kenneth,Foster,M,329 Michael Extension,Lawrence,MA,1843,42.6911,-71.1605,76383,Geoscientist,1985-04-04,c27daff842cf77512bb90a6206cb9527,1387310364,41.882788,-71.417777,0,0.9090936,1
491673,2020-12-17 20:28:55,4265776278887457,fraud_Dibbert and Sons,entertainment,380.45,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,f24234f58b86ac38280cf6b68234b90e,1387312135,36.006322,-92.942761,0,0.86040246,1
491682,2020-12-17 20:31:18,6538891242532018,fraud_Hickle Group,shopping_pos,812.77,Jodi,Rodriguez,F,5796 Lee Coves Apt. 286,Walnut Ridge,AR,72476,36.0244,-90.9288,7155,"Engineer, control and instrumentation",1977-03-23,a6ce9d664d435532f7d0a6bf7125de7e,1387312278,35.360116,-90.325699,0,0.69915086,1
491777,2020-12-17 20:57:52,2714019737356678,fraud_Stamm-Witting,shopping_net,925.28,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,edce6d8702c805036ff866e1170a3035,1387313872,39.554361,-80.37955799999999,1,0.76813805,1
491850,2020-12-17 21:19:37,630451534402,fraud_Wisozk and Sons,misc_pos,659.96,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,d792bba33614121fc637a0b0eddd01dc,1387315177,46.162292,-86.039295,0,0.931926,1
491900,2020-12-17 21:38:33,573860193545,"fraud_Gottlieb, Considine and Schultz",shopping_net,752.47,Cristian,Jones,M,0423 Kirby Field Suite 623,Wilmette,IL,60091,42.0765,-87.7246,27020,Trade mark attorney,1986-07-23,1a90d1f3a7cc068593ab3a77463194f4,1387316313,41.909905,-87.319733,0,0.73586243,1
491986,2020-12-17 22:10:45,4116554952971686,fraud_Thiel Ltd,travel,751.67,Bridget,Bowen,F,49120 Regina Island Apt. 170,Port Saint Lucie,FL,34953,27.2625,-80.3793,181438,Primary school teacher,1934-03-19,872e6b7d55c38c8a17948b87ae49cf87,1387318245,27.737104,-79.737652,0,0.575448,1
491996,2020-12-17 22:12:59,4400011257587661852,fraud_Kunde-Sanford,misc_net,521.23,Marissa,Powell,F,474 Allen Haven,North Loup,NE,68859,41.4972,-98.7858,509,"Nurse, children's",1980-09-15,e76e518ad4e46bd4d9770fb94a120576,1387318379,41.673961,-98.275881,0,0.9600019,1
492025,2020-12-17 22:24:11,340953839692349,fraud_Auer-West,shopping_net,946.24,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,fb28ebed05c7342d8dcccea50cd18702,1387319051,43.165693,-83.6265,0,0.9550187,1
492026,2020-12-17 22:24:15,2714019737356678,"fraud_Stanton, Jakubowski and Baumbach",shopping_net,986.73,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,2d671407b86cfbf99b47245d65e25563,1387319055,39.159426,-80.605666,1,0.87750775,1
492082,2020-12-17 22:43:44,639046421587,fraud_Lemke-Gutmann,shopping_net,838.93,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,2587654a81248dccf3cd3add48096ec2,1387320224,39.788872,-80.165622,1,0.88420737,1
492141,2020-12-17 23:01:57,639046421587,"fraud_Swaniawski, Lowe and Robel",shopping_pos,751.63,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,519228eb91276960abd7867b23305747,1387321317,39.594265,-79.766653,1,0.7053328,1
492158,2020-12-17 23:08:57,639046421587,fraud_Macejkovic-Lesch,shopping_pos,881.41,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,ef6d6c2c19ac18ec331283f4f56f7881,1387321737,40.736297,-79.220611,1,0.8997739,1
492197,2020-12-17 23:22:58,639046421587,"fraud_Rippin, Kub and Mann",misc_net,985.69,Dylan,Bonilla,M,2497 John Motorway Suite 922,Leetsdale,PA,15056,40.5662,-80.2099,1140,"Administrator, education",1986-06-20,b2fbdf7fb226106817f76adc6b2317a0,1387322578,39.674765,-80.29929,1,0.98715925,1
492200,2020-12-17 23:23:43,2714019737356678,fraud_Donnelly PLC,misc_net,890.81,Christina,Moore,F,542 Finley Ports Apt. 396,West Finley,PA,15377,39.9914,-80.4408,724,Theme park manager,1995-08-30,1f6496cac08540f0a2b682ef0974ef1e,1387322623,39.270964,-80.37176600000001,1,0.98235345,1
492248,2020-12-17 23:38:26,4069975342931683,fraud_Pagac LLC,shopping_pos,989.33,Kimberly,Martin,F,1943 Dennis Inlet Suite 145,Hurricane,WV,25526,38.4257,-81.9943,21902,Sub,1980-09-18,1c05bcad6458e453cd4731b528747a7b,1387323506,38.060179,-81.389202,0,0.9380082,1
